route_id,airline_id,operator_name,segment,origin_airport,origin_country,origin_region,dest_airport,dest_country,dest_region,flight_type,aircraft_type,annual_flights_2025,distance_km,annual_growth_rate,saf_pct_2025,saf_pct_2030,saf_pct_2035,saf_pct_2040,saf_pct_2045,saf_pct_2050
R489,EI,Aer Lingus,Passenger,DUB,Ireland,EU,SEA,United States,US,international,A321neo,269,7700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R490,EI,Aer Lingus,Passenger,DUB,Ireland,EU,ATL,United States,US,international,A321neo,269,6900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R491,EI,Aer Lingus,Passenger,DUB,Ireland,EU,YYZ,Canada,US,international,A330-300,269,5400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R492,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,BOS,United States,US,international,B787-9,563,5240.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R493,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SFO,United States,US,international,B787-9,375,8700.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R494,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,ORD,United States,US,international,B787-9,375,6350.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R495,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,MIA,United States,US,international,B787-9,563,7200.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R496,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SEA,United States,US,international,B787-9,375,7830.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R497,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,YYZ,Canada,US,international,A330-300,375,5730.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R498,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,NRT,Japan,APAC,international,A350-900,563,9600.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R499,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SIN,Singapore,APAC,international,A350-900,563,10850.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R500,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,JFK,United States,US,international,A330-300,4665,5900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R501,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,IAD,United States,US,international,A330-300,3107,6100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R502,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,NBO,Kenya,ROW,international,A330-300,4665,6250.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R503,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,JNB,South Africa,ROW,international,A330-300,3107,8900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R504,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,LOS,Nigeria,ROW,international,A330-300,3107,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R505,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,ACC,Ghana,ROW,international,A330-300,3107,5300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R506,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,ABJ,Ivory Coast,ROW,international,A330-300,3107,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R507,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,DKR,Senegal,ROW,international,A330-300,4665,4000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R508,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,CMN,Morocco,MENA,international,A321neo,4665,1900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R509,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,DXB,UAE,MENA,international,A330-300,4665,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R510,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,JFK,United States,US,international,B787-9,542,7700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R511,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,ORD,United States,US,international,B787-9,407,8500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R512,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,LAX,United States,US,international,B787-9,271,9800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R513,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,YYZ,Canada,US,international,B787-9,271,8100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R514,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,NRT,Japan,APAC,international,B787-9,271,8800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R515,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,DXB,UAE,MENA,international,B787-9,407,4200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R516,A3,Aegean Airlines,Passenger,ATH,Greece,EU,JFK,United States,US,international,A330-300,3298,8950.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R517,A3,Aegean Airlines,Passenger,ATH,Greece,EU,ORD,United States,US,international,A330-300,3298,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R518,A3,Aegean Airlines,Passenger,ATH,Greece,EU,BOS,United States,US,international,A330-300,3298,8550.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R519,A3,Aegean Airlines,Passenger,ATH,Greece,EU,DXB,UAE,MENA,international,A321neo,4952,2800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R520,A3,Aegean Airlines,Passenger,ATH,Greece,EU,DOH,Qatar,MENA,international,A321neo,3298,2700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R521,A3,Aegean Airlines,Passenger,ATH,Greece,EU,JED,Saudi Arabia,MENA,international,A321neo,3298,2500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R522,A3,Aegean Airlines,Passenger,ATH,Greece,EU,CAI,Egypt,MENA,international,A321neo,6597,1350.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R523,A3,Aegean Airlines,Passenger,ATH,Greece,EU,NRT,Japan,APAC,international,A330-300,3298,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R524,BT,airBaltic,Passenger,RIX,Latvia,EU,DXB,UAE,MENA,international,A220-300,120,4400.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R525,BT,airBaltic,Passenger,RIX,Latvia,EU,DOH,Qatar,MENA,international,A220-300,80,4300.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R526,BT,airBaltic,Passenger,RIX,Latvia,EU,AUH,UAE,MENA,international,A220-300,80,4400.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R527,BT,airBaltic,Passenger,RIX,Latvia,EU,CMN,Morocco,MENA,international,A220-300,80,3700.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R528,FR,Ryanair,Passenger,STN,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,390553,2200.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R529,FR,Ryanair,Passenger,CIA,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,164336,2000.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R530,FR,Ryanair,Passenger,BGY,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,152598,1950.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R531,FR,Ryanair,Passenger,MAD,Spain,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,184885,1800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R532,FR,Ryanair,Passenger,DUB,Ireland,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,88555,1950.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R533,FR,Ryanair,Passenger,WRO,Poland,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,44584,2100.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R534,U2,easyJet,Passenger,LGW,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,267221,2100.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R535,U2,easyJet,Passenger,LTN,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,184999,2000.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R536,U2,easyJet,Passenger,CDG,France,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,351163,2000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R537,U2,easyJet,Passenger,AMS,Netherlands,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,156613,2100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R538,U2,easyJet,Passenger,MXP,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,58692,2000.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R539,W6,Wizz Air,Passenger,BUD,Hungary,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,28602,2400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R540,W6,Wizz Air,Passenger,WAW,Poland,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,37153,2200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R541,W6,Wizz Air,Passenger,LTN,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,102777,2400.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R542,W6,Wizz Air,Passenger,VIE,Austria,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,34000,2300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R543,W6,Wizz Air,Passenger,ABU,UAE,MENA,MULTI,MULTI,MULTI,international-fleet,A321neo,162729,3800.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R544,VY,Vueling Airlines,Passenger,BCN,Spain,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,184885,1800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R545,VY,Vueling Airlines,Passenger,MAD,Spain,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,92443,1900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R546,VY,Vueling Airlines,Passenger,FCO,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,35215,1700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R547,UA,United Airlines,Passenger,EWR,United States,US,CDG,France,EU,international,B767-300ER,2001,5840.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R548,UA,United Airlines,Passenger,EWR,United States,US,FRA,Germany,EU,international,B767-300ER,2001,6370.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R549,UA,United Airlines,Passenger,EWR,United States,US,AMS,Netherlands,EU,international,B767-300ER,1333,5870.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R550,UA,United Airlines,Passenger,EWR,United States,US,MAD,Spain,EU,international,B767-300ER,1333,5770.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R551,UA,United Airlines,Passenger,EWR,United States,US,DUB,Ireland,EU,international,B767-300ER,1333,5120.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R552,UA,United Airlines,Passenger,EWR,United States,US,LIS,Portugal,EU,international,B767-300ER,949,5440.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R553,UA,United Airlines,Passenger,EWR,United States,US,GRU,Brazil,LATAM,international,B767-300ER,1333,7700.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R554,UA,United Airlines,Passenger,EWR,United States,US,EZE,Argentina,LATAM,international,B787-9,949,8500.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R555,UA,United Airlines,Passenger,EWR,United States,US,TLV,Israel,MENA,international,B787-9,1333,9230.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R556,UA,United Airlines,Passenger,ORD,United States,US,LHR,United Kingdom,EU,international,B767-300ER,2001,6360.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R557,UA,United Airlines,Passenger,ORD,United States,US,FRA,Germany,EU,international,B767-300ER,1333,7080.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R558,UA,United Airlines,Passenger,ORD,United States,US,CDG,France,EU,international,B767-300ER,1333,6640.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R559,UA,United Airlines,Passenger,ORD,United States,US,PEK,China,APAC,international,B787-9,1333,10360.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R560,UA,United Airlines,Passenger,ORD,United States,US,GRU,Brazil,LATAM,international,B787-9,949,9380.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R561,UA,United Airlines,Passenger,IAH,United States,US,LHR,United Kingdom,EU,international,B787-9,1333,7820.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R562,UA,United Airlines,Passenger,IAH,United States,US,FRA,Germany,EU,international,B787-9,949,8600.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R563,UA,United Airlines,Passenger,IAH,United States,US,GRU,Brazil,LATAM,international,B767-300ER,2001,8060.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R564,UA,United Airlines,Passenger,IAH,United States,US,EZE,Argentina,LATAM,international,B767-300ER,1333,8870.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R565,UA,United Airlines,Passenger,IAH,United States,US,BOG,Colombia,LATAM,international,B737-900ER,2001,2860.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R566,UA,United Airlines,Passenger,IAH,United States,US,MEX,Mexico,LATAM,international,B737-900ER,2665,1500.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R567,UA,United Airlines,Passenger,IAH,United States,US,PTY,Panama,LATAM,international,B737-900ER,1333,2260.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R568,UA,United Airlines,Passenger,IAH,United States,US,SCL,Chile,LATAM,international,B767-300ER,1333,7150.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R569,UA,United Airlines,Passenger,IAH,United States,US,LIM,Peru,LATAM,international,B767-300ER,1333,5560.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R570,UA,United Airlines,Passenger,SFO,United States,US,NRT,Japan,APAC,international,B787-9,2665,8270.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R571,UA,United Airlines,Passenger,SFO,United States,US,ICN,South Korea,APAC,international,B787-9,2001,9200.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R572,UA,United Airlines,Passenger,SFO,United States,US,SYD,Australia,APAC,international,B787-9,1333,12070.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R573,UA,United Airlines,Passenger,SFO,United States,US,SIN,Singapore,APAC,international,B787-9,1333,14130.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R574,UA,United Airlines,Passenger,SFO,United States,US,LHR,United Kingdom,EU,international,B787-9,1333,8630.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R575,UA,United Airlines,Passenger,SFO,United States,US,FRA,Germany,EU,international,B787-9,1333,9390.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R576,UA,United Airlines,Passenger,SFO,United States,US,CDG,France,EU,international,B787-9,949,9090.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R577,UA,United Airlines,Passenger,SFO,United States,US,MEX,Mexico,LATAM,international,B737-900ER,2665,3130.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R578,UA,United Airlines,Passenger,LAX,United States,US,NRT,Japan,APAC,international,B777-200ER,2665,8740.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R579,UA,United Airlines,Passenger,LAX,United States,US,SYD,Australia,APAC,international,B787-9,1333,12080.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R580,UA,United Airlines,Passenger,LAX,United States,US,ICN,South Korea,APAC,international,B787-9,1333,9620.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R581,UA,United Airlines,Passenger,LAX,United States,US,LHR,United Kingdom,EU,international,B787-9,1333,8770.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R582,UA,United Airlines,Passenger,LAX,United States,US,MEX,Mexico,LATAM,international,B737-900ER,2665,2560.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R583,UA,United Airlines,Passenger,LAX,United States,US,GRU,Brazil,LATAM,international,B787-9,949,10090.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R584,AA,American Airlines,Passenger,JFK,United States,US,LHR,United Kingdom,EU,international,B777-300ER,2665,5570.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R585,AA,American Airlines,Passenger,JFK,United States,US,MAD,Spain,EU,international,B777-300ER,2001,5770.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R586,AA,American Airlines,Passenger,JFK,United States,US,BCN,Spain,EU,international,B767-300ER,1333,6170.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R587,AA,American Airlines,Passenger,JFK,United States,US,FCO,Italy,EU,international,B767-300ER,1333,6890.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R588,AA,American Airlines,Passenger,JFK,United States,US,MXP,Italy,EU,international,B767-300ER,949,6740.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R589,AA,American Airlines,Passenger,JFK,United States,US,GRU,Brazil,LATAM,international,B777-300ER,1333,7700.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R590,AA,American Airlines,Passenger,JFK,United States,US,EZE,Argentina,LATAM,international,B767-300ER,949,8500.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R591,AA,American Airlines,Passenger,JFK,United States,US,LIM,Peru,LATAM,international,B767-300ER,949,5770.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R592,AA,American Airlines,Passenger,MIA,United States,US,LHR,United Kingdom,EU,international,B777-300ER,2665,7130.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R593,AA,American Airlines,Passenger,MIA,United States,US,MAD,Spain,EU,international,B777-300ER,2001,7660.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R594,AA,American Airlines,Passenger,MIA,United States,US,GRU,Brazil,LATAM,international,B777-300ER,2665,6950.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R595,AA,American Airlines,Passenger,MIA,United States,US,BOG,Colombia,LATAM,international,B737 MAX 8,2665,2690.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R596,AA,American Airlines,Passenger,MIA,United States,US,EZE,Argentina,LATAM,international,B767-300ER,2001,8540.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R597,AA,American Airlines,Passenger,MIA,United States,US,LIM,Peru,LATAM,international,B767-300ER,2001,5260.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R598,AA,American Airlines,Passenger,MIA,United States,US,MEX,Mexico,LATAM,international,B737 MAX 8,2665,2090.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R599,AA,American Airlines,Passenger,MIA,United States,US,SCL,Chile,LATAM,international,B767-300ER,1333,7260.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R600,AA,American Airlines,Passenger,MIA,United States,US,PTY,Panama,LATAM,international,B737 MAX 8,2001,2160.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R601,AA,American Airlines,Passenger,MIA,United States,US,GUA,Guatemala,LATAM,international,B737 MAX 8,1333,2490.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R602,AA,American Airlines,Passenger,DFW,United States,US,CDG,France,EU,international,B777-200ER,1333,9220.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R603,AA,American Airlines,Passenger,DFW,United States,US,FRA,Germany,EU,international,B777-300ER,1333,9550.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R604,AA,American Airlines,Passenger,DFW,United States,US,MAD,Spain,EU,international,B777-300ER,1333,9270.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R605,AA,American Airlines,Passenger,DFW,United States,US,MEX,Mexico,LATAM,international,B737 MAX 8,2665,1630.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R606,AA,American Airlines,Passenger,DFW,United States,US,BOG,Colombia,LATAM,international,B737 MAX 8,2001,3230.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R607,AA,American Airlines,Passenger,DFW,United States,US,SCL,Chile,LATAM,international,B767-300ER,949,8220.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R608,AA,American Airlines,Passenger,DFW,United States,US,GRU,Brazil,LATAM,international,B777-200ER,949,9360.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R609,AA,American Airlines,Passenger,LAX,United States,US,NRT,Japan,APAC,international,B777-300ER,2665,8740.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R610,AA,American Airlines,Passenger,LAX,United States,US,LHR,United Kingdom,EU,international,B777-300ER,2001,8770.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R611,AA,American Airlines,Passenger,LAX,United States,US,SYD,Australia,APAC,international,B787-9,1333,12080.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R612,AA,American Airlines,Passenger,LAX,United States,US,ICN,South Korea,APAC,international,B787-9,1333,9620.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R613,AA,American Airlines,Passenger,LAX,United States,US,HKG,Hong Kong,APAC,international,B777-300ER,1333,11640.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R614,AA,American Airlines,Passenger,LAX,United States,US,MEX,Mexico,LATAM,international,B737 MAX 8,2665,2560.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R615,AA,American Airlines,Passenger,PHL,United States,US,LHR,United Kingdom,EU,international,B777-200ER,2001,5700.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R616,AA,American Airlines,Passenger,PHL,United States,US,CDG,France,EU,international,B767-300ER,1333,5930.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R617,AA,American Airlines,Passenger,PHL,United States,US,FCO,Italy,EU,international,B767-300ER,949,7080.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R618,AA,American Airlines,Passenger,PHL,United States,US,MAD,Spain,EU,international,B767-300ER,949,5940.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R619,DL,Delta Air Lines,Passenger,JFK,United States,US,LHR,United Kingdom,EU,international,A330-900neo,2665,5570.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R620,DL,Delta Air Lines,Passenger,JFK,United States,US,CDG,France,EU,international,A330-900neo,2665,5840.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R621,DL,Delta Air Lines,Passenger,JFK,United States,US,AMS,Netherlands,EU,international,A330-300,2001,5870.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R622,DL,Delta Air Lines,Passenger,JFK,United States,US,FCO,Italy,EU,international,A330-300,1333,6890.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R623,DL,Delta Air Lines,Passenger,JFK,United States,US,ATH,Greece,EU,international,A330-300,1333,9120.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R624,DL,Delta Air Lines,Passenger,JFK,United States,US,GRU,Brazil,LATAM,international,A330-300,1333,7700.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R625,DL,Delta Air Lines,Passenger,ATL,United States,US,LHR,United Kingdom,EU,international,A350-900,2665,7130.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R626,DL,Delta Air Lines,Passenger,ATL,United States,US,AMS,Netherlands,EU,international,A330-300,1333,7780.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R627,DL,Delta Air Lines,Passenger,ATL,United States,US,FRA,Germany,EU,international,A330-300,1333,8590.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R628,DL,Delta Air Lines,Passenger,ATL,United States,US,MEX,Mexico,LATAM,international,B737-900ER,2665,2150.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R629,DL,Delta Air Lines,Passenger,ATL,United States,US,BOG,Colombia,LATAM,international,B737-900ER,2001,2850.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R630,DL,Delta Air Lines,Passenger,ATL,United States,US,SCL,Chile,LATAM,international,A330-300,949,7560.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R631,DL,Delta Air Lines,Passenger,LAX,United States,US,NRT,Japan,APAC,international,A350-900,2665,8740.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R632,DL,Delta Air Lines,Passenger,LAX,United States,US,ICN,South Korea,APAC,international,A350-900,2001,9620.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R633,DL,Delta Air Lines,Passenger,LAX,United States,US,SYD,Australia,APAC,international,A350-900,1333,12080.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R634,DL,Delta Air Lines,Passenger,LAX,United States,US,SIN,Singapore,APAC,international,A350-900,1333,14130.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R635,DL,Delta Air Lines,Passenger,LAX,United States,US,MEX,Mexico,LATAM,international,B737-900ER,2665,2560.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R636,DL,Delta Air Lines,Passenger,SEA,United States,US,NRT,Japan,APAC,international,A350-900,2001,8280.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R637,DL,Delta Air Lines,Passenger,SEA,United States,US,ICN,South Korea,APAC,international,A350-900,1333,9170.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R638,DL,Delta Air Lines,Passenger,SEA,United States,US,LHR,United Kingdom,EU,international,A330-300,949,8130.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R639,DL,Delta Air Lines,Passenger,SEA,United States,US,CDG,France,EU,international,A330-300,949,8920.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R640,DL,Delta Air Lines,Passenger,BOS,United States,US,LHR,United Kingdom,EU,international,A330-300,2001,5270.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R641,DL,Delta Air Lines,Passenger,BOS,United States,US,CDG,France,EU,international,A330-300,1333,5570.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R642,DL,Delta Air Lines,Passenger,BOS,United States,US,AMS,Netherlands,EU,international,A330-300,949,5580.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R643,DL,Delta Air Lines,Passenger,BOS,United States,US,LIS,Portugal,EU,international,A330-300,949,5420.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R644,DL,Delta Air Lines,Passenger,BOS,United States,US,DUB,Ireland,EU,international,A330-300,949,4850.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R645,AC,Air Canada,Passenger,YYZ,Canada,US,FRA,Germany,EU,international,B787-9,277,6540.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R646,AC,Air Canada,Passenger,YYZ,Canada,US,AMS,Netherlands,EU,international,B787-9,184,6000.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R647,AC,Air Canada,Passenger,YYZ,Canada,US,DUB,Ireland,EU,international,B787-9,184,5290.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R648,AC,Air Canada,Passenger,YYZ,Canada,US,ZRH,Switzerland,EU,international,B787-9,131,6330.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R649,AC,Air Canada,Passenger,YYZ,Canada,US,FCO,Italy,EU,international,B787-9,131,7060.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R650,AC,Air Canada,Passenger,YYZ,Canada,US,NRT,Japan,APAC,international,B787-9,277,10390.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R651,AC,Air Canada,Passenger,YYZ,Canada,US,PEK,China,APAC,international,B787-9,184,10590.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
