route_id,airline_id,operator_name,segment,origin_airport,origin_country,origin_region,dest_airport,dest_country,dest_region,flight_type,aircraft_type,annual_flights_2025,distance_km,annual_growth_rate,saf_pct_2025,saf_pct_2030,saf_pct_2035,saf_pct_2040,saf_pct_2045,saf_pct_2050
R494,AZ,ITA Airways,Passenger,FCO,Italy,EU,GRU,Brazil,LATAM,international,B787-9,365,9800.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R495,AZ,ITA Airways,Passenger,FCO,Italy,EU,SIN,Singapore,APAC,international,B787-9,365,10100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R496,AZ,ITA Airways,Passenger,FCO,Italy,EU,DXB,UAE,MENA,international,B787-9,548,4500.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R497,AZ,ITA Airways,Passenger,FCO,Italy,EU,DOH,Qatar,MENA,international,B787-9,365,4400.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R498,AZ,ITA Airways,Passenger,FCO,Italy,EU,CAI,Egypt,MENA,international,A321neo,548,2200.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R499,EI,Aer Lingus,Passenger,DUB,Ireland,EU,JFK,United States,US,international,A330-300,730,5100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R500,EI,Aer Lingus,Passenger,DUB,Ireland,EU,BOS,United States,US,international,A321neo,730,5200.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R501,EI,Aer Lingus,Passenger,DUB,Ireland,EU,ORD,United States,US,international,A330-300,548,6350.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R502,EI,Aer Lingus,Passenger,DUB,Ireland,EU,LAX,United States,US,international,A330-300,365,8400.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R503,EI,Aer Lingus,Passenger,DUB,Ireland,EU,SFO,United States,US,international,A321neo,548,8350.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R504,EI,Aer Lingus,Passenger,DUB,Ireland,EU,MIA,United States,US,international,A321neo,548,7300.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R505,EI,Aer Lingus,Passenger,DUB,Ireland,EU,SEA,United States,US,international,A321neo,365,7700.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R506,EI,Aer Lingus,Passenger,DUB,Ireland,EU,ATL,United States,US,international,A321neo,365,6900.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R507,EI,Aer Lingus,Passenger,DUB,Ireland,EU,YYZ,Canada,US,international,A330-300,365,5400.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R508,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,BOS,United States,US,international,B787-9,548,5240.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R509,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SFO,United States,US,international,B787-9,365,8700.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R510,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,ORD,United States,US,international,B787-9,365,6350.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R511,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,MIA,United States,US,international,B787-9,548,7200.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R512,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SEA,United States,US,international,B787-9,365,7830.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R513,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,YYZ,Canada,US,international,A330-300,365,5730.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R514,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,NRT,Japan,APAC,international,A350-900,548,9600.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R515,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SIN,Singapore,APAC,international,A350-900,548,10850.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R516,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,JFK,United States,US,international,A330-300,548,5900.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R517,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,IAD,United States,US,international,A330-300,365,6100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R518,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,NBO,Kenya,ROW,international,A330-300,548,6250.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R519,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,JNB,South Africa,ROW,international,A330-300,365,8900.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R520,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,LOS,Nigeria,ROW,international,A330-300,365,5100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R521,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,ACC,Ghana,ROW,international,A330-300,365,5300.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R522,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,ABJ,Ivory Coast,ROW,international,A330-300,365,5100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R523,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,DKR,Senegal,ROW,international,A330-300,548,4000.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R524,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,CMN,Morocco,MENA,international,A321neo,548,1900.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R525,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,DXB,UAE,MENA,international,A330-300,548,5100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R526,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,JFK,United States,US,international,B787-9,730,7700.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R527,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,ORD,United States,US,international,B787-9,548,8500.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R528,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,LAX,United States,US,international,B787-9,365,9800.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R529,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,YYZ,Canada,US,international,B787-9,365,8100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R530,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,NRT,Japan,APAC,international,B787-9,365,8800.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R531,LO,LOT Polish Airlines,Passenger,WAW,Poland,EU,DXB,UAE,MENA,international,B787-9,548,4200.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R532,A3,Aegean Airlines,Passenger,ATH,Greece,EU,JFK,United States,US,international,A330-300,365,8950.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R533,A3,Aegean Airlines,Passenger,ATH,Greece,EU,ORD,United States,US,international,A330-300,365,9400.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R534,A3,Aegean Airlines,Passenger,ATH,Greece,EU,BOS,United States,US,international,A330-300,365,8550.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R535,A3,Aegean Airlines,Passenger,ATH,Greece,EU,DXB,UAE,MENA,international,A321neo,548,2800.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R536,A3,Aegean Airlines,Passenger,ATH,Greece,EU,DOH,Qatar,MENA,international,A321neo,365,2700.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R537,A3,Aegean Airlines,Passenger,ATH,Greece,EU,JED,Saudi Arabia,MENA,international,A321neo,365,2500.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R538,A3,Aegean Airlines,Passenger,ATH,Greece,EU,CAI,Egypt,MENA,international,A321neo,730,1350.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R539,A3,Aegean Airlines,Passenger,ATH,Greece,EU,NRT,Japan,APAC,international,A330-300,365,9400.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R540,BT,airBaltic,Passenger,RIX,Latvia,EU,DXB,UAE,MENA,international,A220-300,548,4400.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R541,BT,airBaltic,Passenger,RIX,Latvia,EU,DOH,Qatar,MENA,international,A220-300,365,4300.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R542,BT,airBaltic,Passenger,RIX,Latvia,EU,AUH,UAE,MENA,international,A220-300,365,4400.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R543,BT,airBaltic,Passenger,RIX,Latvia,EU,CMN,Morocco,MENA,international,A220-300,365,3700.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R544,FR,Ryanair,Passenger,STN,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,380000,2200.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R545,FR,Ryanair,Passenger,CIA,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,280000,2000.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R546,FR,Ryanair,Passenger,BGY,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,260000,1950.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R547,FR,Ryanair,Passenger,MAD,Spain,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,180000,1800.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R548,FR,Ryanair,Passenger,DUB,Ireland,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,120000,1950.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R549,FR,Ryanair,Passenger,WRO,Poland,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,60000,2100.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R550,U2,easyJet,Passenger,LGW,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,260000,2100.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R551,U2,easyJet,Passenger,LTN,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,180000,2000.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R552,U2,easyJet,Passenger,CDG,France,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,150000,2000.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R553,U2,easyJet,Passenger,AMS,Netherlands,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,120000,2100.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R554,U2,easyJet,Passenger,MXP,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,100000,2000.0,0.025,0.0,0.01,0.05,0.1,0.2,0.3
R555,W6,Wizz Air,Passenger,BUD,Hungary,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,200000,2400.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R556,W6,Wizz Air,Passenger,WAW,Poland,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,50000,2200.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R557,W6,Wizz Air,Passenger,LTN,United Kingdom,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,100000,2400.0,0.025,0.02,0.1,0.15,0.3,0.4,0.5
R558,W6,Wizz Air,Passenger,VIE,Austria,EU,MULTI,MULTI,MULTI,international-fleet,A321neo,80000,2300.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R559,W6,Wizz Air,Passenger,ABU,UAE,MENA,MULTI,MULTI,MULTI,international-fleet,A321neo,90000,3800.0,0.045,0.0,0.01,0.05,0.1,0.2,0.3
R560,VY,Vueling Airlines,Passenger,BCN,Spain,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,180000,1800.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R561,VY,Vueling Airlines,Passenger,MAD,Spain,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,90000,1900.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R562,VY,Vueling Airlines,Passenger,FCO,Italy,EU,MULTI,MULTI,MULTI,international-fleet,A320neo,60000,1700.0,0.025,0.02,0.06,0.15,0.3,0.4,0.5
R0563,UA,United Airlines,Passenger,EWR,United States,US,CDG,France,EU,international,B767-300ER,548,5840.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0564,UA,United Airlines,Passenger,EWR,United States,US,FRA,Germany,EU,international,B767-300ER,548,6370.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0565,UA,United Airlines,Passenger,EWR,United States,US,AMS,Netherlands,EU,international,B767-300ER,365,5870.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0566,UA,United Airlines,Passenger,EWR,United States,US,MAD,Spain,EU,international,B767-300ER,365,5770.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0567,UA,United Airlines,Passenger,EWR,United States,US,DUB,Ireland,EU,international,B767-300ER,365,5120.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0568,UA,United Airlines,Passenger,EWR,United States,US,LIS,Portugal,EU,international,B767-300ER,260,5440.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0569,UA,United Airlines,Passenger,EWR,United States,US,GRU,Brazil,LATAM,international,B767-300ER,365,7700.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0570,UA,United Airlines,Passenger,EWR,United States,US,EZE,Argentina,LATAM,international,B787-9,260,8500.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0571,UA,United Airlines,Passenger,EWR,United States,US,TLV,Israel,MENA,international,B787-9,365,9230.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0572,UA,United Airlines,Passenger,ORD,United States,US,LHR,United Kingdom,EU,international,B767-300ER,548,6360.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0573,UA,United Airlines,Passenger,ORD,United States,US,FRA,Germany,EU,international,B767-300ER,365,7080.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0574,UA,United Airlines,Passenger,ORD,United States,US,CDG,France,EU,international,B767-300ER,365,6640.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0575,UA,United Airlines,Passenger,ORD,United States,US,PEK,China,APAC,international,B787-9,365,10360.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0576,UA,United Airlines,Passenger,ORD,United States,US,GRU,Brazil,LATAM,international,B787-9,260,9380.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0577,UA,United Airlines,Passenger,IAH,United States,US,LHR,United Kingdom,EU,international,B787-9,365,7820.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0578,UA,United Airlines,Passenger,IAH,United States,US,FRA,Germany,EU,international,B787-9,260,8600.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0579,UA,United Airlines,Passenger,IAH,United States,US,GRU,Brazil,LATAM,international,B767-300ER,548,8060.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0580,UA,United Airlines,Passenger,IAH,United States,US,EZE,Argentina,LATAM,international,B767-300ER,365,8870.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0581,UA,United Airlines,Passenger,IAH,United States,US,BOG,Colombia,LATAM,international,B737-900ER,548,2860.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0582,UA,United Airlines,Passenger,IAH,United States,US,MEX,Mexico,LATAM,international,B737-900ER,730,1500.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0583,UA,United Airlines,Passenger,IAH,United States,US,PTY,Panama,LATAM,international,B737-900ER,365,2260.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0584,UA,United Airlines,Passenger,IAH,United States,US,SCL,Chile,LATAM,international,B767-300ER,365,7150.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0585,UA,United Airlines,Passenger,IAH,United States,US,LIM,Peru,LATAM,international,B767-300ER,365,5560.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0586,UA,United Airlines,Passenger,SFO,United States,US,NRT,Japan,APAC,international,B787-9,730,8270.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0587,UA,United Airlines,Passenger,SFO,United States,US,ICN,South Korea,APAC,international,B787-9,548,9200.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0588,UA,United Airlines,Passenger,SFO,United States,US,SYD,Australia,APAC,international,B787-9,365,12070.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0589,UA,United Airlines,Passenger,SFO,United States,US,SIN,Singapore,APAC,international,B787-9,365,14130.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0590,UA,United Airlines,Passenger,SFO,United States,US,LHR,United Kingdom,EU,international,B787-9,365,8630.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0591,UA,United Airlines,Passenger,SFO,United States,US,FRA,Germany,EU,international,B787-9,365,9390.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0592,UA,United Airlines,Passenger,SFO,United States,US,CDG,France,EU,international,B787-9,260,9090.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0593,UA,United Airlines,Passenger,SFO,United States,US,MEX,Mexico,LATAM,international,B737-900ER,730,3130.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0594,UA,United Airlines,Passenger,LAX,United States,US,NRT,Japan,APAC,international,B777-200ER,730,8740.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0595,UA,United Airlines,Passenger,LAX,United States,US,SYD,Australia,APAC,international,B787-9,365,12080.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0596,UA,United Airlines,Passenger,LAX,United States,US,ICN,South Korea,APAC,international,B787-9,365,9620.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0597,UA,United Airlines,Passenger,LAX,United States,US,LHR,United Kingdom,EU,international,B787-9,365,8770.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0598,UA,United Airlines,Passenger,LAX,United States,US,MEX,Mexico,LATAM,international,B737-900ER,730,2560.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0599,UA,United Airlines,Passenger,LAX,United States,US,GRU,Brazil,LATAM,international,B787-9,260,10090.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0600,AA,American Airlines,Passenger,JFK,United States,US,LHR,United Kingdom,EU,international,B777-300ER,730,5570.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0601,AA,American Airlines,Passenger,JFK,United States,US,MAD,Spain,EU,international,B777-300ER,548,5770.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0602,AA,American Airlines,Passenger,JFK,United States,US,BCN,Spain,EU,international,B767-300ER,365,6170.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0603,AA,American Airlines,Passenger,JFK,United States,US,FCO,Italy,EU,international,B767-300ER,365,6890.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0604,AA,American Airlines,Passenger,JFK,United States,US,MXP,Italy,EU,international,B767-300ER,260,6740.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0605,AA,American Airlines,Passenger,JFK,United States,US,GRU,Brazil,LATAM,international,B777-300ER,365,7700.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0606,AA,American Airlines,Passenger,JFK,United States,US,EZE,Argentina,LATAM,international,B767-300ER,260,8500.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0607,AA,American Airlines,Passenger,JFK,United States,US,LIM,Peru,LATAM,international,B767-300ER,260,5770.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0608,AA,American Airlines,Passenger,MIA,United States,US,LHR,United Kingdom,EU,international,B777-300ER,730,7130.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0609,AA,American Airlines,Passenger,MIA,United States,US,MAD,Spain,EU,international,B777-300ER,548,7660.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0610,AA,American Airlines,Passenger,MIA,United States,US,GRU,Brazil,LATAM,international,B777-300ER,730,6950.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0611,AA,American Airlines,Passenger,MIA,United States,US,BOG,Colombia,LATAM,international,B737 MAX 8,730,2690.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0612,AA,American Airlines,Passenger,MIA,United States,US,EZE,Argentina,LATAM,international,B767-300ER,548,8540.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0613,AA,American Airlines,Passenger,MIA,United States,US,LIM,Peru,LATAM,international,B767-300ER,548,5260.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0614,AA,American Airlines,Passenger,MIA,United States,US,MEX,Mexico,LATAM,international,B737 MAX 8,730,2090.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0615,AA,American Airlines,Passenger,MIA,United States,US,SCL,Chile,LATAM,international,B767-300ER,365,7260.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0616,AA,American Airlines,Passenger,MIA,United States,US,PTY,Panama,LATAM,international,B737 MAX 8,548,2160.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0617,AA,American Airlines,Passenger,MIA,United States,US,GUA,Guatemala,LATAM,international,B737 MAX 8,365,2490.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0618,AA,American Airlines,Passenger,DFW,United States,US,CDG,France,EU,international,B777-200ER,365,9220.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0619,AA,American Airlines,Passenger,DFW,United States,US,FRA,Germany,EU,international,B777-300ER,365,9550.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0620,AA,American Airlines,Passenger,DFW,United States,US,MAD,Spain,EU,international,B777-300ER,365,9270.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0621,AA,American Airlines,Passenger,DFW,United States,US,MEX,Mexico,LATAM,international,B737 MAX 8,730,1630.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0622,AA,American Airlines,Passenger,DFW,United States,US,BOG,Colombia,LATAM,international,B737 MAX 8,548,3230.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0623,AA,American Airlines,Passenger,DFW,United States,US,SCL,Chile,LATAM,international,B767-300ER,260,8220.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0624,AA,American Airlines,Passenger,DFW,United States,US,GRU,Brazil,LATAM,international,B777-200ER,260,9360.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0625,AA,American Airlines,Passenger,LAX,United States,US,NRT,Japan,APAC,international,B777-300ER,730,8740.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0626,AA,American Airlines,Passenger,LAX,United States,US,LHR,United Kingdom,EU,international,B777-300ER,548,8770.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0627,AA,American Airlines,Passenger,LAX,United States,US,SYD,Australia,APAC,international,B787-9,365,12080.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0628,AA,American Airlines,Passenger,LAX,United States,US,ICN,South Korea,APAC,international,B787-9,365,9620.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0629,AA,American Airlines,Passenger,LAX,United States,US,HKG,Hong Kong SAR,APAC,international,B777-300ER,365,11640.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0630,AA,American Airlines,Passenger,LAX,United States,US,MEX,Mexico,LATAM,international,B737 MAX 8,730,2560.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0631,AA,American Airlines,Passenger,PHL,United States,US,LHR,United Kingdom,EU,international,B777-200ER,548,5700.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0632,AA,American Airlines,Passenger,PHL,United States,US,CDG,France,EU,international,B767-300ER,365,5930.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0633,AA,American Airlines,Passenger,PHL,United States,US,FCO,Italy,EU,international,B767-300ER,260,7080.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0634,AA,American Airlines,Passenger,PHL,United States,US,MAD,Spain,EU,international,B767-300ER,260,5940.0,0.02,0.0,0.01,0.05,0.1,0.2,0.3
R0635,DL,Delta Air Lines,Passenger,JFK,United States,US,LHR,United Kingdom,EU,international,A330-900neo,730,5570.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0636,DL,Delta Air Lines,Passenger,JFK,United States,US,CDG,France,EU,international,A330-900neo,730,5840.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0637,DL,Delta Air Lines,Passenger,JFK,United States,US,AMS,Netherlands,EU,international,A330-300,548,5870.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0638,DL,Delta Air Lines,Passenger,JFK,United States,US,FCO,Italy,EU,international,A330-300,365,6890.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0639,DL,Delta Air Lines,Passenger,JFK,United States,US,ATH,Greece,EU,international,A330-300,365,9120.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0640,DL,Delta Air Lines,Passenger,JFK,United States,US,GRU,Brazil,LATAM,international,A330-300,365,7700.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0641,DL,Delta Air Lines,Passenger,ATL,United States,US,LHR,United Kingdom,EU,international,A350-900,730,7130.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0642,DL,Delta Air Lines,Passenger,ATL,United States,US,AMS,Netherlands,EU,international,A330-300,365,7780.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0643,DL,Delta Air Lines,Passenger,ATL,United States,US,FRA,Germany,EU,international,A330-300,365,8590.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0644,DL,Delta Air Lines,Passenger,ATL,United States,US,MEX,Mexico,LATAM,international,B737-900ER,730,2150.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0645,DL,Delta Air Lines,Passenger,ATL,United States,US,BOG,Colombia,LATAM,international,B737-900ER,548,2850.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0646,DL,Delta Air Lines,Passenger,ATL,United States,US,SCL,Chile,LATAM,international,A330-300,260,7560.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0647,DL,Delta Air Lines,Passenger,LAX,United States,US,NRT,Japan,APAC,international,A350-900,730,8740.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0648,DL,Delta Air Lines,Passenger,LAX,United States,US,ICN,South Korea,APAC,international,A350-900,548,9620.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0649,DL,Delta Air Lines,Passenger,LAX,United States,US,SYD,Australia,APAC,international,A350-900,365,12080.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0650,DL,Delta Air Lines,Passenger,LAX,United States,US,SIN,Singapore,APAC,international,A350-900,365,14130.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0651,DL,Delta Air Lines,Passenger,LAX,United States,US,MEX,Mexico,LATAM,international,B737-900ER,730,2560.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0652,DL,Delta Air Lines,Passenger,SEA,United States,US,NRT,Japan,APAC,international,A350-900,548,8280.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0653,DL,Delta Air Lines,Passenger,SEA,United States,US,ICN,South Korea,APAC,international,A350-900,365,9170.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0654,DL,Delta Air Lines,Passenger,SEA,United States,US,LHR,United Kingdom,EU,international,A330-300,260,8130.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0655,DL,Delta Air Lines,Passenger,SEA,United States,US,CDG,France,EU,international,A330-300,260,8920.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
R0656,DL,Delta Air Lines,Passenger,BOS,United States,US,LHR,United Kingdom,EU,international,A330-300,548,5270.0,0.02,0.005,0.03,0.1,0.2,0.3,0.4
